CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,PushNotificationClicks,EmailOpenRate,AppUsageTime,SocialMediaAdClicks,ProductReviewCount,ReferralCount,CartAbandonmentRate,WishlistItems,AverageSessionDuration,DeviceType
CUST4647,67,Non-Binary,Destinybury,Platinum,4,4589.78,Books,2024-02-15,2.05,42.76,98,0.17,0.22,1,3,0.58,73.27,12,42,10,0.03,13,10.55,Mobile
CUST4648,67,Male,New Jimview,Gold,37,8893.83,Home Goods,2024-11-13,1.59,48.2,23,0.42,0.75,0,38,0.48,61.06,2,30,0,0.89,8,20.46,Mobile
CUST4649,55,Male,Hollandfort,Gold,42,310.6,Clothing,2024-04-05,2.23,50.11,58,0.22,0.87,0,4,0.94,26.43,1,20,2,0.45,0,7.87,Mobile
CUST4650,24,Male,Hollymouth,Silver,24,9681.57,Books,2024-03-11,1.2,44.6,58,0.26,-0.58,1,23,0.23,71.94,6,6,7,0.78,1,21.17,Mobile
CUST4651,27,Female,East Meaganview,Gold,92,8079.84,Electronics,2024-02-21,6.67,16.04,32,0.08,-0.81,0,28,0.79,49.12,17,29,7,0.18,12,11.61,Desktop
CUST4652,24,Female,South Seanshire,Gold,12,9602.57,Electronics,2024-05-12,7.02,23.1,46,0.47,-0.53,1,4,0.22,17.4,4,40,7,0.46,18,27.33,Mobile
CUST4653,28,Male,Morgantown,Bronze,18,9852.68,Toys,2024-03-12,7.67,30.59,57,0.39,-0.45,1,38,0.36,4.13,3,11,2,0.86,13,16.31,Desktop
CUST4654,46,Male,South Mark,Silver,68,7909.48,Home Goods,2024-10-05,8.27,26.32,86,0.03,0.26,0,5,0.62,74.99,3,33,1,0.48,8,11.61,Desktop
CUST4655,47,Male,West Betty,Gold,78,7599.83,Home Goods,2024-06-04,6.09,31.89,43,0.09,-0.12,1,0,0.86,34.16,16,25,10,0.86,13,6.77,Desktop
CUST4656,38,Male,Leonardville,Silver,77,8407.52,Clothing,2024-04-19,6.53,18.14,6,0.16,0.34,0,18,0.04,76.91,13,14,10,0.74,19,19.71,Desktop
CUST4657,44,Non-Binary,Knightbury,Platinum,13,8225.53,Toys,2024-10-10,8.47,32.81,21,0.26,0.76,1,41,0.47,62.61,5,8,7,0.14,0,4.94,Tablet
CUST4658,25,Non-Binary,Port Dannyport,Gold,47,7779.03,Electronics,2024-08-22,7.54,30.47,13,0.06,0.52,1,15,0.42,91.37,0,17,10,0.44,3,8.53,Desktop
CUST4659,52,Non-Binary,South Emilyfort,Bronze,15,7680.1,Electronics,2024-03-27,2.0,4.96,84,0.34,-0.71,0,47,0.81,43.58,10,39,8,0.26,13,21.28,Mobile
CUST4660,40,Male,North Jessica,Bronze,13,447.64,Books,2024-09-24,9.24,11.05,66,0.18,0.01,1,37,0.25,101.61,1,19,8,0.57,9,16.62,Mobile
CUST4661,67,Female,Nolanland,Silver,34,3120.16,Books,2024-03-19,7.94,30.85,67,0.4,0.54,0,28,0.2,28.51,4,35,10,0.11,8,23.87,Tablet
CUST4662,31,Male,Jeffreymouth,Platinum,99,2161.82,Books,2025-01-12,6.29,53.06,44,0.34,-0.17,1,49,0.93,108.33,11,31,7,0.18,4,15.26,Mobile
CUST4663,46,Female,Eugeneside,Silver,43,5088.38,Books,2024-11-10,1.57,38.04,23,0.4,-0.51,0,36,0.57,63.83,10,49,2,0.56,7,29.92,Desktop
CUST4664,37,Male,East Jeffrey,Platinum,41,5274.9,Books,2024-06-20,8.58,15.79,11,0.38,0.02,1,45,0.68,107.9,2,44,8,0.77,14,13.52,Tablet
CUST4665,47,Male,South Mary,Gold,16,743.56,Home Goods,2024-05-28,2.63,43.82,12,0.12,0.52,1,11,0.05,28.4,7,32,7,0.82,0,25.16,Desktop
CUST4666,34,Female,South Michaelville,Gold,24,4984.83,Electronics,2024-02-06,5.06,36.66,36,0.04,0.23,1,15,0.34,48.16,1,15,8,0.33,2,6.75,Tablet
CUST4667,25,Non-Binary,Richardsstad,Platinum,74,5528.93,Home Goods,2024-04-22,2.02,30.53,67,0.35,-0.92,0,19,0.79,21.55,18,27,2,0.58,20,22.01,Mobile
CUST4668,23,Male,Hunterland,Bronze,28,4487.56,Clothing,2024-09-10,9.24,11.21,39,0.25,0.03,1,5,0.11,5.63,20,48,6,0.53,9,12.13,Desktop
CUST4669,28,Male,Port Staceyshire,Gold,75,7499.39,Books,2025-01-17,0.9,13.23,55,0.02,-0.86,0,1,0.97,28.16,18,2,5,0.7,2,10.32,Tablet
CUST4670,69,Male,Justinside,Bronze,11,9621.83,Books,2024-11-17,1.03,16.24,4,0.34,0.35,0,42,0.82,16.86,19,45,0,0.13,10,18.95,Tablet
CUST4671,61,Non-Binary,Duncanfort,Gold,30,2302.2,Electronics,2024-03-06,5.81,34.75,29,0.15,-0.66,0,47,0.21,98.41,12,43,0,0.64,11,27.72,Tablet
CUST4672,37,Male,East Teresa,Bronze,7,2416.96,Clothing,2024-06-28,8.9,5.85,91,0.25,0.47,0,9,0.82,36.81,5,2,10,0.9,2,18.37,Mobile
CUST4673,70,Non-Binary,New Nicole,Silver,36,4106.56,Electronics,2024-10-22,5.35,10.5,48,0.5,0.66,1,19,0.94,58.96,19,9,3,1.0,1,3.78,Mobile
CUST4674,63,Male,West Gregorymouth,Platinum,40,7633.71,Toys,2024-07-11,6.7,13.09,24,0.15,0.88,1,9,0.29,7.09,9,38,1,0.94,11,28.72,Tablet
CUST4675,62,Male,Beckyshire,Platinum,98,4550.12,Clothing,2024-07-20,4.72,13.91,67,0.49,-0.64,1,22,0.89,79.44,5,32,2,0.51,3,17.34,Desktop
CUST4676,56,Non-Binary,South Kathrynfort,Gold,71,8311.06,Toys,2024-10-14,3.16,52.3,29,0.43,-0.89,0,2,0.23,79.56,13,19,3,0.45,14,14.11,Tablet
CUST4677,20,Female,Kathleenstad,Gold,97,1033.5,Electronics,2024-08-14,4.81,50.24,74,0.29,-0.44,0,20,0.09,14.29,9,46,5,0.77,15,28.74,Desktop
CUST4678,31,Male,Haneyview,Bronze,70,7202.86,Home Goods,2024-05-12,1.01,31.93,50,0.5,-0.41,1,38,0.77,73.37,20,41,4,0.25,10,10.23,Desktop
CUST4679,38,Male,Port Jennifertown,Silver,11,6089.92,Books,2024-04-19,3.22,50.61,91,0.14,0.63,0,43,0.73,42.93,19,44,8,0.33,15,19.96,Mobile
CUST4680,27,Male,Lake Tyler,Gold,92,6264.62,Toys,2024-11-13,5.82,55.18,98,0.22,-0.52,1,24,0.98,10.36,15,23,3,0.35,16,21.1,Desktop
CUST4681,23,Non-Binary,South Nicoleburgh,Gold,71,1215.9,Electronics,2024-05-05,5.16,8.24,68,0.5,-0.36,0,13,0.49,6.29,15,41,6,0.2,12,22.91,Mobile
CUST4682,63,Female,Brownhaven,Silver,74,9519.99,Books,2024-11-20,5.64,34.23,62,0.44,0.21,1,6,0.29,35.7,0,22,6,0.56,2,24.72,Tablet
CUST4683,33,Non-Binary,Jessefurt,Platinum,89,2010.71,Electronics,2024-08-26,8.95,2.4,69,0.09,0.03,0,3,0.94,44.06,15,46,2,0.55,20,1.43,Desktop
CUST4684,40,Female,Stokesville,Silver,70,8276.46,Toys,2024-06-06,8.0,28.2,64,0.49,0.75,0,24,0.7,112.58,0,34,5,0.48,4,15.18,Desktop
CUST4685,43,Female,North Amberburgh,Bronze,39,8746.14,Electronics,2024-03-22,8.96,49.51,38,0.11,0.12,1,48,0.1,4.15,6,11,3,0.92,7,23.41,Mobile
CUST4686,50,Male,North Amandaborough,Platinum,71,9696.31,Clothing,2024-07-20,9.37,13.49,22,0.22,-0.17,1,10,0.98,0.96,9,32,9,0.78,11,13.53,Mobile
CUST4687,21,Non-Binary,East Richard,Platinum,85,1944.27,Clothing,2024-07-02,1.09,58.22,100,0.15,-0.49,1,27,0.36,42.09,10,4,6,0.38,20,18.12,Desktop
CUST4688,61,Non-Binary,North Kyle,Platinum,39,1364.39,Clothing,2024-08-11,2.34,40.05,2,0.23,-0.29,0,35,0.74,104.16,12,18,7,0.61,16,29.88,Tablet
CUST4689,37,Non-Binary,Douglasmouth,Platinum,13,1419.08,Electronics,2024-05-01,2.01,1.4,97,0.26,-0.78,0,18,0.02,76.81,5,48,1,0.79,14,21.01,Mobile
CUST4690,34,Male,Howardshire,Platinum,52,2718.62,Electronics,2024-05-04,6.77,43.38,95,0.21,0.52,0,18,0.15,114.76,2,25,8,0.91,12,11.13,Tablet
CUST4691,70,Non-Binary,South Matthew,Silver,97,1751.9,Books,2024-11-25,8.39,56.94,85,0.11,0.6,0,4,0.89,109.04,11,40,3,0.93,12,17.84,Desktop
CUST4692,29,Non-Binary,Spencerfort,Gold,6,491.24,Books,2024-03-31,7.6,16.26,36,0.23,0.94,0,35,0.83,77.59,11,6,2,0.74,5,26.94,Mobile
CUST4693,19,Male,Lake Aaron,Gold,40,2693.46,Toys,2024-03-09,0.75,47.05,59,0.33,0.34,0,29,0.05,104.73,10,29,3,0.07,12,6.16,Desktop
CUST4694,43,Male,Mendozahaven,Gold,54,6586.57,Books,2024-07-07,1.25,25.77,42,0.28,-0.32,1,50,0.33,102.42,4,47,9,0.4,19,6.66,Desktop
CUST4695,46,Non-Binary,Port Julieborough,Platinum,12,1786.82,Electronics,2024-07-23,9.97,55.5,88,0.35,0.24,0,50,0.52,23.57,15,10,5,0.9,1,18.24,Desktop
CUST4696,53,Male,Barryfort,Platinum,85,8711.92,Books,2024-05-22,4.5,29.5,80,0.25,-0.97,1,29,0.32,81.84,8,30,3,0.7,18,9.06,Mobile
CUST4697,65,Non-Binary,Jamesmouth,Gold,43,8954.94,Books,2024-12-30,5.98,22.44,88,0.12,0.41,0,50,0.87,99.16,4,1,0,0.88,2,27.59,Mobile
CUST4698,53,Male,Lake Monicabury,Bronze,35,6151.01,Books,2024-12-15,1.0,49.83,75,0.4,0.73,1,27,0.38,18.63,3,5,2,0.26,2,4.84,Mobile
CUST4699,33,Non-Binary,Lake Brandon,Silver,95,7269.2,Clothing,2024-09-18,3.27,16.69,98,0.4,-0.63,0,43,0.9,29.05,12,35,1,0.78,19,1.84,Tablet
CUST4700,24,Male,Jonathanberg,Bronze,7,3625.38,Home Goods,2024-01-21,4.45,44.31,71,0.24,-0.41,1,34,0.21,87.14,18,36,5,0.92,13,11.12,Mobile
CUST4701,47,Female,West Amanda,Platinum,18,4672.07,Clothing,2024-01-20,4.48,28.41,31,0.21,-0.73,0,39,0.08,112.81,3,7,5,0.12,7,14.67,Desktop
CUST4702,24,Male,Lake Frank,Platinum,9,172.5,Clothing,2025-01-06,5.28,42.05,47,0.35,0.53,0,26,0.44,24.69,18,13,9,0.52,5,12.42,Desktop
CUST4703,69,Non-Binary,North Jason,Gold,13,7603.82,Clothing,2024-04-29,3.58,24.04,84,0.49,-0.0,1,5,0.96,59.6,11,32,5,0.75,7,3.12,Desktop
CUST4704,68,Male,Micheletown,Platinum,76,756.22,Clothing,2024-06-18,7.54,18.51,64,0.1,0.41,1,44,0.52,102.7,15,35,2,0.5,12,1.05,Mobile
CUST4705,26,Non-Binary,West Anthony,Bronze,1,660.31,Books,2024-12-06,3.07,25.64,76,0.44,0.08,0,30,0.71,28.09,11,31,2,0.17,5,1.5,Mobile
CUST4706,25,Male,Lake Emilychester,Silver,14,6932.4,Electronics,2024-07-26,4.38,35.76,39,0.35,0.56,1,27,0.92,59.64,18,49,3,0.44,11,12.8,Tablet
CUST4707,18,Male,Lyonsborough,Silver,62,6925.72,Toys,2024-08-03,8.52,14.61,57,0.32,0.66,1,40,0.47,100.87,9,8,9,0.26,6,1.17,Tablet
CUST4708,21,Non-Binary,Greenchester,Gold,6,8404.77,Home Goods,2024-02-11,4.46,5.99,96,0.36,0.97,0,34,0.51,49.14,3,7,10,0.84,14,18.17,Desktop
CUST4709,67,Non-Binary,Lake Lynn,Silver,61,2793.9,Toys,2024-05-03,7.08,6.83,60,0.21,0.7,1,28,0.55,31.22,18,31,3,0.62,16,12.17,Desktop
CUST4710,32,Female,Grosston,Silver,47,5693.76,Clothing,2024-12-29,0.68,41.45,7,0.29,0.57,1,44,0.42,87.29,0,43,1,0.74,13,15.27,Mobile
CUST4711,26,Female,South Pamelatown,Silver,52,1679.65,Electronics,2024-10-23,4.55,44.58,49,0.3,-0.52,1,11,0.97,33.05,8,8,5,0.09,6,3.67,Desktop
CUST4712,30,Non-Binary,West Aaron,Gold,70,3775.19,Clothing,2024-01-29,8.39,22.86,73,0.22,-0.02,1,36,0.37,87.63,10,43,9,0.72,1,16.45,Mobile
CUST4713,70,Non-Binary,East Edward,Bronze,14,7829.75,Books,2024-02-27,3.02,39.52,89,0.39,-0.45,0,26,0.29,12.12,8,34,10,0.48,14,9.08,Mobile
CUST4714,43,Male,North Andrewstad,Bronze,34,8417.87,Toys,2024-08-05,1.98,30.0,92,0.15,-0.49,1,8,0.02,75.69,18,15,10,0.08,1,23.62,Desktop
CUST4715,41,Female,Moonton,Gold,21,6468.14,Home Goods,2024-09-07,6.46,47.43,31,0.35,-0.55,1,46,0.7,42.35,1,25,1,0.8,3,8.72,Mobile
CUST4716,61,Non-Binary,North Bethanyshire,Silver,76,689.02,Toys,2024-04-04,9.21,40.37,87,0.3,0.78,1,1,0.09,96.66,13,0,0,0.18,20,16.6,Tablet
CUST4717,58,Male,North Wayne,Gold,72,4878.94,Home Goods,2024-06-26,9.99,27.56,75,0.13,-0.88,1,19,0.42,73.2,10,27,5,0.92,20,6.73,Desktop
CUST4718,59,Male,Haynesberg,Platinum,32,6199.64,Books,2024-08-29,2.18,49.06,22,0.12,-0.32,0,10,0.87,64.25,9,38,1,0.43,6,12.13,Mobile
CUST4719,23,Female,Pamelaland,Platinum,11,1078.03,Clothing,2024-09-23,4.88,56.0,67,0.44,0.34,1,49,0.17,79.25,15,24,8,0.81,3,29.41,Tablet
CUST4720,55,Female,New Brian,Silver,43,6379.49,Books,2024-12-09,4.8,49.17,43,0.21,0.15,1,37,0.16,101.35,16,27,5,0.65,12,5.19,Tablet
CUST4721,55,Female,Thomasfurt,Platinum,22,1529.98,Electronics,2024-11-07,4.92,43.46,30,0.36,-0.34,1,31,0.23,19.91,4,34,0,0.9,17,26.76,Mobile
CUST4722,34,Male,Whitneyhaven,Bronze,24,7531.46,Electronics,2024-03-01,2.88,23.71,16,0.34,0.61,0,23,0.3,22.79,19,32,10,0.01,17,1.67,Tablet
CUST4723,70,Non-Binary,Lake Danielmouth,Silver,84,5485.46,Home Goods,2024-10-18,5.2,51.82,82,0.24,-0.82,1,50,0.08,99.15,4,48,7,0.81,19,10.95,Desktop
CUST4724,22,Male,North Raymond,Silver,73,4709.6,Clothing,2024-02-22,9.11,29.36,81,0.42,-0.55,1,45,0.51,82.17,9,49,9,0.11,14,22.67,Desktop
CUST4725,19,Female,New Ericport,Silver,90,5915.08,Toys,2024-07-09,2.98,24.25,6,0.19,-0.51,0,34,0.09,117.51,1,17,7,0.78,16,9.52,Desktop
CUST4726,22,Male,South Loriton,Gold,14,7380.25,Home Goods,2024-12-12,4.69,34.17,19,0.39,-0.31,0,40,0.57,99.12,20,49,2,0.63,1,6.86,Tablet
CUST4727,30,Female,South Robertville,Gold,81,4799.23,Clothing,2024-08-24,8.2,8.42,40,0.45,-0.77,1,5,0.81,6.18,19,16,2,0.36,7,3.05,Desktop
CUST4728,59,Male,South Nicholas,Bronze,3,7469.65,Electronics,2024-05-16,7.14,30.51,39,0.26,-0.18,1,3,0.44,85.56,16,34,8,0.23,7,17.27,Desktop
CUST4729,46,Female,East Jessica,Silver,61,9831.34,Electronics,2024-06-27,3.09,44.51,52,0.18,-0.67,1,5,0.26,72.07,16,31,1,0.01,4,11.36,Desktop
CUST4730,69,Male,Nancyberg,Silver,28,8668.95,Electronics,2025-01-12,3.52,21.18,10,0.18,-0.68,0,44,0.55,81.47,12,37,0,0.36,7,16.72,Desktop
CUST4731,26,Non-Binary,North Amanda,Silver,94,5785.93,Clothing,2024-08-26,4.95,38.8,53,0.23,-0.84,1,19,0.07,80.88,13,18,8,0.19,3,18.19,Tablet
CUST4732,23,Male,South Dianaborough,Platinum,91,2126.39,Books,2024-02-01,7.87,35.58,91,0.36,0.76,1,4,0.5,48.32,12,39,9,0.08,13,7.13,Mobile
CUST4733,69,Female,Harrisonshire,Bronze,17,1856.82,Home Goods,2024-03-02,1.0,19.34,85,0.45,0.71,0,3,0.87,107.19,2,15,1,0.1,9,16.64,Desktop
CUST4734,39,Female,Terriville,Silver,22,873.47,Clothing,2024-01-30,4.62,52.95,90,0.19,0.23,1,46,0.46,9.58,3,5,8,0.26,18,26.81,Desktop
CUST4735,25,Non-Binary,Mallorymouth,Silver,95,5010.49,Toys,2024-03-20,1.85,55.67,82,0.08,0.85,0,1,0.65,10.49,16,28,8,0.21,10,6.32,Mobile
CUST4736,20,Female,Jonathanside,Gold,88,3055.62,Toys,2024-07-20,6.34,5.17,60,0.31,-0.03,0,33,0.95,108.61,14,12,7,0.49,17,9.99,Desktop
CUST4737,47,Non-Binary,North Mistyside,Bronze,66,1527.12,Toys,2024-06-16,5.25,22.46,75,0.48,-0.16,0,46,0.79,103.06,1,12,0,0.82,12,21.57,Mobile
CUST4738,21,Non-Binary,Lake Kaylaburgh,Platinum,31,2967.16,Clothing,2024-01-24,4.81,17.96,37,0.26,-0.26,0,9,0.88,87.23,0,8,8,0.86,8,12.74,Desktop
CUST4739,28,Male,Justinborough,Silver,53,2723.65,Clothing,2024-01-28,9.25,37.77,52,0.21,-0.42,1,22,0.77,41.97,14,8,9,0.29,18,22.55,Mobile
CUST4740,54,Male,Millermouth,Gold,1,8911.73,Electronics,2024-05-17,5.68,31.65,95,0.27,-0.65,1,37,0.75,119.19,8,1,8,0.85,2,1.96,Mobile
CUST4741,45,Female,South Savannah,Bronze,88,6492.29,Clothing,2024-04-16,1.97,32.22,56,0.34,-0.82,1,40,0.59,119.2,19,26,5,0.83,15,10.66,Mobile
CUST4742,70,Female,Port Karenbury,Platinum,67,2218.45,Clothing,2024-12-11,5.46,36.0,82,0.4,0.91,0,11,0.53,96.73,17,11,0,0.38,1,27.9,Desktop
CUST4743,64,Male,Lindsayfort,Platinum,35,4250.24,Home Goods,2024-06-24,8.06,30.58,57,0.46,-0.98,1,13,0.74,96.99,19,17,0,0.93,10,6.25,Tablet
CUST4744,43,Female,Josephside,Silver,74,1168.03,Books,2024-04-28,1.8,59.77,67,0.1,-0.89,1,3,0.56,6.64,0,45,0,0.3,17,19.53,Tablet
CUST4745,49,Female,Port Hollytown,Platinum,94,8301.53,Home Goods,2024-01-27,8.07,28.61,85,0.15,-0.67,0,24,0.14,55.08,0,35,3,0.06,0,19.26,Mobile
CUST4746,19,Female,Matastad,Platinum,100,611.02,Toys,2024-07-04,1.89,18.65,8,0.28,0.03,1,22,0.41,49.53,13,1,8,0.6,6,24.78,Desktop
CUST4747,42,Non-Binary,North Shannon,Platinum,25,2004.95,Toys,2024-07-12,4.31,17.28,66,0.29,0.89,1,6,0.22,56.01,2,29,8,0.4,1,17.21,Mobile
CUST4748,61,Non-Binary,South Amber,Silver,64,3887.46,Books,2024-03-13,7.34,10.83,97,0.09,0.65,0,7,0.21,58.66,17,10,10,0.39,15,25.81,Mobile
CUST4749,45,Female,Carlosbury,Bronze,71,4373.05,Books,2024-07-12,7.22,26.44,72,0.38,-0.46,1,30,0.6,113.13,1,29,9,0.29,3,26.26,Desktop
CUST4750,29,Non-Binary,South Danielside,Platinum,31,6906.67,Toys,2024-06-16,7.68,41.53,66,0.44,-0.09,1,26,0.43,20.25,4,18,1,0.96,9,10.09,Mobile
CUST4751,40,Female,Quinnmouth,Silver,8,2229.61,Clothing,2024-10-10,2.94,33.69,100,0.19,0.55,1,35,0.37,82.91,1,13,1,0.06,13,29.03,Mobile
CUST4752,31,Male,Port Reginaport,Gold,56,4801.42,Clothing,2024-05-07,4.66,41.85,55,0.15,-0.25,1,10,0.73,61.53,6,21,3,0.04,1,2.13,Tablet
CUST4753,29,Non-Binary,Shannonfort,Silver,28,1578.16,Books,2024-04-03,0.51,25.44,27,0.14,-0.43,1,20,0.53,29.99,3,32,2,0.2,3,29.78,Mobile
CUST4754,35,Female,Port Rhondaville,Platinum,79,4053.63,Toys,2024-11-24,2.36,36.83,91,0.17,0.27,0,7,0.69,15.85,11,43,0,0.98,1,6.47,Desktop
CUST4755,35,Female,West Christianfort,Gold,86,6975.14,Home Goods,2024-10-27,5.18,36.1,53,0.1,-0.32,0,20,0.53,33.08,11,23,3,0.98,19,12.31,Mobile
CUST4756,46,Female,Rogersville,Gold,50,1781.37,Electronics,2024-07-14,6.63,32.64,95,0.42,0.63,1,9,0.64,44.77,13,24,6,0.31,19,9.65,Desktop
CUST4757,27,Male,Paulfurt,Platinum,25,9349.08,Books,2024-01-18,9.44,47.23,10,0.2,-0.22,1,50,0.76,16.5,14,36,0,0.72,11,7.25,Mobile
CUST4758,20,Male,South Lawrencehaven,Platinum,68,1599.32,Toys,2024-08-14,0.82,14.7,28,0.32,0.66,0,32,0.32,17.51,14,13,9,0.16,16,24.54,Desktop
CUST4759,57,Female,Snydermouth,Bronze,38,447.96,Clothing,2024-10-20,4.18,32.05,73,0.09,-0.74,1,32,0.28,88.0,10,50,6,0.03,15,28.49,Mobile
CUST4760,57,Non-Binary,Port Stephaniemouth,Gold,45,5986.11,Books,2024-04-29,7.31,47.32,41,0.49,0.51,1,1,0.97,80.32,5,49,0,0.67,5,8.44,Mobile
CUST4761,57,Female,Lake Anne,Platinum,18,7816.38,Books,2024-11-07,5.66,17.26,79,0.41,-0.51,0,2,0.84,10.23,3,8,3,0.59,8,1.9,Tablet
CUST4762,33,Male,Karenport,Bronze,52,2440.81,Home Goods,2024-01-19,0.6,4.64,91,0.09,0.45,1,19,0.29,57.3,13,32,3,0.04,9,26.91,Mobile
CUST4763,59,Male,Ryanstad,Silver,76,8943.3,Toys,2024-10-25,2.41,48.22,37,0.17,-0.91,0,38,0.46,59.92,6,31,7,0.98,2,19.99,Desktop
CUST4764,36,Non-Binary,Mcculloughshire,Silver,53,4199.64,Electronics,2024-11-25,7.05,9.24,99,0.48,0.71,0,26,0.31,13.18,11,47,4,0.09,2,16.34,Mobile
CUST4765,49,Female,North Stacybury,Silver,75,1441.87,Home Goods,2024-11-04,9.66,25.48,81,0.28,-0.79,1,1,0.69,46.6,19,16,9,0.47,20,21.33,Desktop
CUST4766,44,Non-Binary,New Cassandra,Gold,37,5755.29,Clothing,2024-10-28,4.31,57.65,41,0.46,-0.46,0,23,0.79,95.94,5,44,6,0.81,2,12.91,Tablet
CUST4767,53,Male,Jacobtown,Gold,35,2046.28,Toys,2024-07-15,3.4,12.93,100,0.46,0.85,0,17,0.19,87.46,20,15,1,0.31,7,21.36,Tablet
CUST4768,48,Female,Johnsonside,Gold,32,9588.52,Clothing,2024-04-29,4.98,3.21,74,0.38,-0.25,0,26,0.26,114.4,8,49,2,0.38,18,7.14,Desktop
CUST4769,21,Female,East Stevenville,Bronze,79,5875.58,Electronics,2024-07-17,8.76,10.57,17,0.36,0.84,1,36,0.67,57.01,8,18,6,0.09,15,28.22,Mobile
CUST4770,23,Non-Binary,Ianton,Platinum,16,198.77,Electronics,2025-01-17,8.46,52.14,90,0.48,0.96,0,1,0.46,43.57,9,8,9,0.23,7,6.06,Desktop
CUST4771,35,Non-Binary,Christophermouth,Bronze,91,4701.98,Electronics,2024-11-24,6.54,16.16,8,0.22,0.76,1,23,0.92,51.81,11,3,0,0.2,0,20.13,Mobile
CUST4772,42,Non-Binary,Jacquelinestad,Silver,54,6088.66,Home Goods,2024-06-02,1.87,4.28,14,0.21,0.16,1,2,0.12,52.56,0,21,7,0.32,6,19.8,Tablet
CUST4773,26,Male,North Jessicaborough,Silver,33,397.25,Electronics,2024-09-22,6.04,6.25,91,0.38,-0.95,0,32,0.69,2.58,14,1,2,0.75,2,11.84,Tablet
CUST4774,44,Male,Durhamchester,Platinum,83,1048.22,Books,2024-03-14,2.31,42.08,71,0.3,-0.73,1,19,0.82,50.89,13,10,8,0.3,1,5.97,Tablet
CUST4775,30,Male,Lake Ritahaven,Silver,78,2509.61,Home Goods,2024-03-29,1.67,59.99,42,0.01,0.13,1,41,0.54,8.11,10,18,0,0.43,11,18.4,Desktop
CUST4776,59,Female,Osbornton,Bronze,64,3402.03,Clothing,2024-07-05,2.15,49.42,95,0.42,0.68,1,41,0.44,30.54,9,3,7,0.34,3,24.98,Mobile
CUST4777,69,Female,South Sierra,Silver,1,7999.62,Books,2024-03-03,7.74,15.1,56,0.26,0.05,0,37,0.13,14.48,14,37,9,0.97,18,18.45,Tablet
CUST4778,51,Non-Binary,South Michelle,Gold,15,9660.4,Books,2024-03-16,2.99,49.43,22,0.41,0.02,1,47,0.19,26.23,16,0,3,0.58,12,6.77,Desktop
CUST4779,33,Non-Binary,East Maria,Platinum,52,357.37,Home Goods,2024-07-03,5.79,53.91,29,0.48,0.17,1,21,0.44,37.57,16,22,4,0.21,17,12.44,Tablet
CUST4780,58,Male,New Rodney,Bronze,76,4667.81,Clothing,2024-09-25,3.93,7.4,80,0.16,0.19,0,42,0.1,81.4,18,2,4,0.84,2,11.0,Mobile
CUST4781,69,Non-Binary,New Shannon,Gold,25,6191.83,Books,2025-01-04,9.84,7.61,42,0.25,-0.29,1,5,0.15,7.7,3,35,6,0.52,9,15.61,Mobile
CUST4782,52,Male,New Richard,Platinum,96,985.8,Books,2024-12-04,6.89,52.26,80,0.05,0.34,0,30,0.11,22.47,10,40,9,0.09,13,20.26,Mobile
CUST4783,68,Male,Port Savannahton,Silver,33,7551.09,Clothing,2024-08-29,3.07,16.51,6,0.09,0.44,1,47,0.35,108.83,11,13,6,0.2,18,19.72,Mobile
CUST4784,19,Female,Pricestad,Platinum,89,442.61,Home Goods,2024-09-18,8.47,2.27,11,0.31,-0.44,0,0,0.94,45.27,19,45,9,0.92,3,4.35,Mobile
CUST4785,42,Male,Robertborough,Silver,17,4569.56,Electronics,2024-06-25,8.02,21.86,79,0.41,0.19,0,16,0.76,14.43,7,44,0,0.14,0,20.96,Mobile
CUST4786,68,Female,Davisbury,Gold,74,1686.45,Clothing,2024-09-20,1.31,30.6,35,0.47,-0.72,0,8,0.83,102.27,19,18,10,0.77,14,7.6,Desktop
CUST4787,63,Male,Grantbury,Gold,24,1180.66,Books,2024-07-25,6.24,20.08,58,0.26,-0.41,1,3,0.44,105.07,17,22,9,0.4,12,3.45,Desktop
CUST4788,40,Non-Binary,Maloneview,Platinum,83,5451.31,Clothing,2024-06-08,9.78,31.86,27,0.19,0.69,1,48,0.59,117.73,18,3,1,0.69,8,14.24,Mobile
CUST4789,48,Female,Aaronburgh,Platinum,75,3868.68,Home Goods,2024-10-12,5.79,19.87,63,0.17,0.32,0,18,0.59,89.71,14,12,0,0.44,7,8.3,Tablet
CUST4790,52,Male,Clinehaven,Bronze,16,508.44,Home Goods,2024-10-30,2.99,8.87,62,0.07,0.53,0,30,0.45,46.77,15,28,2,0.9,4,19.99,Mobile
CUST4791,68,Male,Sparksshire,Gold,86,5142.23,Home Goods,2024-10-13,0.69,18.08,73,0.27,-0.42,0,13,0.7,33.97,11,14,3,0.19,12,27.37,Mobile
CUST4792,49,Female,Sonyaville,Platinum,32,8857.54,Clothing,2024-08-09,4.68,10.06,54,0.39,-0.5,0,1,0.02,40.49,3,23,1,0.68,6,1.84,Desktop
CUST4793,40,Non-Binary,Port Jacob,Silver,17,6585.35,Clothing,2024-07-27,9.34,24.17,17,0.06,0.67,0,33,0.68,60.4,9,0,9,0.82,3,3.72,Mobile
