CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,PushNotificationClicks,EmailOpenRate,AppUsageTime,SocialMediaAdClicks,ProductReviewCount,ReferralCount,CartAbandonmentRate,WishlistItems,AverageSessionDuration,DeviceType
CUST3867,18,Male,Port Kennethchester,Platinum,93,183.52,Home Goods,2025-01-13,4.19,22.89,14,0.44,0.29,1,26,0.77,84.61,11,29,2,0.11,3,7.6,Desktop
CUST3868,24,Non-Binary,Lake Kathyhaven,Platinum,52,7659.4,Books,2024-01-22,4.81,4.75,82,0.2,0.94,0,25,0.38,18.07,7,35,8,0.91,19,11.18,Desktop
CUST3869,34,Non-Binary,Jessicaside,Platinum,68,1186.38,Toys,2024-12-11,1.38,30.51,76,0.42,-0.15,0,14,0.47,94.3,12,35,1,0.91,0,17.06,Desktop
CUST3870,32,Non-Binary,Parkerchester,Bronze,60,3334.49,Home Goods,2024-08-05,7.16,28.42,61,0.23,-0.65,0,15,0.66,69.94,20,10,7,0.96,11,27.58,Desktop
CUST3871,50,Female,Snyderstad,Silver,83,5607.09,Toys,2024-02-03,9.91,5.51,88,0.38,0.88,0,19,0.56,40.2,15,20,2,0.1,6,27.63,Mobile
CUST3872,65,Non-Binary,Waltersmouth,Silver,67,679.03,Books,2024-07-21,9.61,47.6,24,0.42,0.19,0,11,0.06,113.96,9,33,7,0.2,12,23.18,Desktop
CUST3873,51,Non-Binary,Anthonyhaven,Platinum,46,3162.11,Clothing,2024-10-29,3.1,36.78,52,0.38,-0.61,1,50,0.76,25.73,19,17,2,0.78,4,25.91,Desktop
CUST3874,53,Male,West Allen,Silver,78,3125.39,Toys,2024-12-12,2.41,5.96,52,0.25,0.84,1,32,0.43,16.17,5,9,4,0.26,13,15.77,Mobile
CUST3875,55,Non-Binary,South John,Platinum,74,1422.3,Electronics,2024-07-19,1.68,58.29,80,0.38,-0.36,1,2,0.93,117.83,17,11,3,0.98,6,7.82,Desktop
CUST3876,62,Non-Binary,Jacksonmouth,Bronze,92,8384.52,Books,2024-02-26,7.77,14.17,41,0.14,0.46,0,38,0.72,14.31,20,1,3,0.87,18,29.52,Tablet
CUST3877,54,Male,East Davidshire,Gold,96,109.5,Electronics,2024-01-21,9.22,27.93,35,0.15,-0.32,1,5,0.06,103.58,2,32,4,0.71,12,13.23,Desktop
CUST3878,32,Male,Davidfort,Bronze,52,7966.66,Books,2024-07-29,4.21,38.52,57,0.07,-0.6,0,6,0.42,49.74,16,40,7,0.28,7,26.92,Mobile
CUST3879,46,Male,Hannahstad,Gold,97,1858.85,Toys,2024-11-16,9.4,10.48,93,0.32,0.84,0,21,0.03,83.62,15,24,7,0.93,17,11.32,Mobile
CUST3880,41,Non-Binary,South Brandon,Bronze,33,9287.88,Clothing,2024-11-21,4.59,17.39,46,0.46,0.93,1,16,0.1,114.72,2,22,2,0.0,10,14.62,Desktop
CUST3881,43,Male,Port David,Gold,68,9164.11,Home Goods,2024-03-21,3.97,29.12,65,0.09,-0.78,1,46,0.54,5.44,2,8,10,0.85,13,13.62,Tablet
CUST3882,47,Female,Sharonside,Gold,53,5028.5,Toys,2024-11-25,5.81,3.29,59,0.09,-0.55,0,7,0.18,67.4,6,3,0,0.6,19,8.42,Desktop
CUST3883,67,Non-Binary,Rebeccaburgh,Silver,22,6418.98,Books,2024-08-16,1.46,22.31,71,0.02,-0.07,0,24,0.73,39.18,13,29,4,0.66,1,17.18,Desktop
CUST3884,61,Male,Port Robert,Bronze,65,4856.37,Toys,2024-03-21,8.79,35.63,89,0.48,-0.42,1,32,0.02,49.49,7,31,8,0.16,11,21.65,Desktop
CUST3885,55,Female,East Emily,Gold,64,8335.89,Clothing,2024-09-03,8.34,19.83,85,0.33,-0.23,0,11,0.7,91.02,11,18,4,0.24,20,3.57,Tablet
CUST3886,62,Non-Binary,Lake Alison,Platinum,17,5255.73,Toys,2024-03-04,4.89,44.62,93,0.39,-0.14,0,18,0.1,91.29,9,33,4,0.76,6,7.92,Mobile
CUST3887,50,Male,Christopherville,Platinum,5,7781.79,Toys,2024-08-13,1.69,25.18,31,0.39,-0.14,1,38,0.29,101.11,6,24,3,0.61,12,9.78,Mobile
CUST3888,27,Male,West Johnathan,Bronze,27,9601.65,Toys,2024-07-27,8.87,31.08,85,0.42,-0.98,1,50,0.28,90.29,3,3,7,0.32,4,6.36,Tablet
CUST3889,40,Non-Binary,Lake Jennifer,Bronze,10,6414.28,Electronics,2024-03-20,1.65,49.91,61,0.34,-0.45,0,29,0.45,0.42,7,11,6,0.05,11,28.16,Mobile
CUST3890,19,Non-Binary,Melissabury,Platinum,77,2889.51,Books,2024-03-29,1.79,39.07,8,0.4,-0.55,0,29,0.02,18.27,7,22,2,0.17,13,15.49,Tablet
CUST3891,48,Male,Larrytown,Gold,48,8715.14,Electronics,2024-08-01,0.73,47.63,7,0.07,0.36,0,0,0.2,65.77,3,48,10,0.71,12,3.87,Mobile
CUST3892,24,Male,West Christine,Platinum,39,7514.45,Home Goods,2024-05-13,7.13,49.87,89,0.29,-0.03,0,48,0.52,95.44,2,26,8,0.65,11,26.46,Desktop
CUST3893,36,Male,Hayesside,Platinum,15,7773.2,Clothing,2024-02-03,6.08,14.18,41,0.37,0.34,0,22,0.57,8.23,4,14,2,0.37,9,3.75,Desktop
CUST3894,44,Non-Binary,Port Joseburgh,Gold,78,1275.64,Toys,2025-01-10,6.32,7.69,24,0.07,0.39,1,43,0.75,100.07,15,30,5,0.85,16,21.61,Desktop
CUST3895,23,Male,South Tyroneton,Silver,53,4409.91,Electronics,2024-08-13,9.38,33.78,75,0.26,-0.53,0,16,0.19,85.82,1,32,10,0.17,3,5.93,Mobile
CUST3896,25,Female,North Jennyfurt,Platinum,49,1380.08,Electronics,2024-12-09,4.02,41.45,95,0.23,-0.06,0,42,0.23,76.36,13,5,5,0.68,18,13.99,Tablet
CUST3897,64,Male,Linton,Platinum,49,3032.32,Books,2024-10-11,3.0,30.42,89,0.28,-0.75,1,36,0.45,3.46,9,5,9,0.6,1,9.68,Desktop
CUST3898,27,Female,Jonesview,Silver,39,1884.9,Toys,2024-06-19,3.37,58.49,18,0.44,0.4,0,7,0.74,43.05,10,44,9,0.69,3,2.45,Tablet
CUST3899,40,Non-Binary,Jeffersonview,Silver,48,6144.1,Clothing,2024-01-20,2.48,39.78,45,0.19,-0.03,1,4,0.86,18.56,9,42,4,0.59,20,10.21,Tablet
CUST3900,37,Male,East Katherine,Bronze,4,7177.1,Books,2024-01-27,6.13,46.95,82,0.46,-0.16,1,43,0.43,45.1,15,40,8,0.96,3,18.87,Desktop
CUST3901,39,Non-Binary,New Ginaville,Gold,41,4417.58,Electronics,2024-04-08,7.09,43.95,91,0.22,0.51,1,43,0.35,10.79,16,24,4,0.31,15,10.09,Mobile
CUST3902,47,Male,Christophermouth,Gold,63,1533.82,Electronics,2024-12-23,4.75,3.36,75,0.3,0.71,1,16,0.67,102.39,6,37,8,0.38,1,15.61,Mobile
CUST3903,68,Male,Kaufmanmouth,Bronze,26,843.53,Clothing,2024-10-09,1.47,37.96,7,0.33,0.93,0,2,0.16,44.33,18,3,2,0.16,15,28.59,Desktop
CUST3904,31,Male,Scottbury,Silver,97,1911.92,Electronics,2024-05-22,3.31,47.93,55,0.31,0.61,1,27,0.29,95.28,20,43,7,0.62,17,9.62,Mobile
CUST3905,51,Female,Port Andreatown,Gold,3,3125.82,Books,2024-12-09,9.78,21.52,88,0.14,-0.65,1,23,0.71,86.45,18,38,5,0.52,4,1.71,Mobile
CUST3906,48,Non-Binary,Lisabury,Gold,28,733.24,Clothing,2025-01-15,6.64,29.58,63,0.05,-0.09,0,41,0.07,55.64,0,28,9,0.98,3,11.91,Tablet
CUST3907,40,Non-Binary,West Victor,Platinum,56,2914.79,Books,2024-11-09,3.93,19.82,58,0.48,0.06,0,17,0.93,111.25,8,9,6,0.19,3,27.73,Tablet
CUST3908,48,Male,Port Tyler,Bronze,100,6156.17,Clothing,2024-08-08,0.55,20.56,15,0.33,0.53,1,31,0.08,53.52,18,28,5,0.28,15,6.27,Tablet
CUST3909,24,Male,East Christopher,Gold,82,5365.79,Books,2024-01-28,8.8,12.37,71,0.27,-0.39,1,25,0.88,106.53,15,15,5,0.56,13,18.82,Mobile
CUST3910,46,Male,Phamchester,Gold,97,7978.79,Electronics,2024-11-19,6.19,34.55,41,0.26,-1.0,0,22,0.82,77.47,19,11,9,0.2,8,8.75,Tablet
CUST3911,64,Female,West Kathryn,Gold,19,1216.4,Books,2024-09-18,2.75,46.27,24,0.08,0.37,0,6,0.1,7.75,2,41,8,0.1,7,9.82,Tablet
CUST3912,62,Female,West Jaime,Gold,58,7354.12,Clothing,2024-12-05,6.78,32.82,91,0.08,0.24,1,11,0.41,6.22,0,32,7,0.8,18,24.06,Mobile
CUST3913,46,Non-Binary,West Alexisburgh,Bronze,76,9382.84,Electronics,2024-08-11,5.02,20.19,51,0.2,-0.1,1,27,0.55,110.09,7,23,6,1.0,18,25.93,Mobile
CUST3914,38,Non-Binary,East Alexandria,Bronze,98,9178.66,Electronics,2024-11-21,8.48,40.04,0,0.49,0.97,0,30,0.13,16.37,1,23,10,0.71,13,5.27,Desktop
CUST3915,22,Female,New Staceyfurt,Gold,96,5726.68,Home Goods,2024-04-13,1.44,43.5,98,0.26,-0.15,0,43,0.82,62.57,6,49,10,0.97,1,21.76,Tablet
CUST3916,37,Female,Allenmouth,Gold,18,8632.54,Toys,2024-01-23,5.64,2.95,81,0.37,0.97,1,40,0.37,56.61,7,31,9,0.29,12,22.55,Tablet
CUST3917,20,Male,North Tonyaside,Gold,84,8671.83,Toys,2024-03-07,4.25,54.13,13,0.02,0.71,0,41,0.7,34.83,15,48,4,0.43,14,16.95,Desktop
CUST3918,69,Non-Binary,Cunninghamberg,Silver,39,991.47,Books,2024-12-03,9.56,49.81,60,0.35,-0.45,0,46,0.33,51.81,18,29,1,0.12,11,20.22,Desktop
CUST3919,63,Non-Binary,Perezshire,Platinum,51,8640.74,Books,2024-07-11,6.04,36.46,37,0.25,0.11,0,17,0.64,112.95,19,37,3,0.35,4,26.77,Tablet
CUST3920,25,Non-Binary,Davidbury,Platinum,32,4520.48,Toys,2024-06-07,1.93,46.27,28,0.19,-0.66,0,38,0.47,2.57,3,30,0,0.92,8,24.55,Mobile
CUST3921,19,Male,Danieltown,Bronze,19,8271.29,Electronics,2024-09-24,3.56,35.43,89,0.25,-0.61,0,1,0.54,113.85,12,17,0,0.42,14,15.17,Tablet
CUST3922,39,Female,Trevorbury,Platinum,3,4121.89,Toys,2024-01-31,6.24,27.44,2,0.4,0.23,1,29,0.85,74.19,2,35,8,0.9,11,8.46,Desktop
CUST3923,59,Male,Andrewton,Bronze,30,6133.16,Clothing,2024-09-28,8.6,40.78,32,0.38,0.96,0,22,0.73,84.94,16,16,10,0.57,0,20.66,Tablet
CUST3924,24,Male,Tiffanyfurt,Platinum,57,9769.97,Books,2024-04-19,1.02,19.66,7,0.13,0.29,0,14,0.95,30.27,10,47,7,0.22,15,6.59,Mobile
CUST3925,61,Non-Binary,Sierraberg,Bronze,33,2849.08,Home Goods,2024-09-05,0.73,2.83,20,0.33,0.78,0,22,0.41,74.88,0,0,1,0.63,20,17.37,Desktop
CUST3926,69,Male,South Kevinburgh,Gold,63,6937.48,Toys,2025-01-15,9.28,25.22,44,0.32,0.1,0,6,0.5,38.44,5,33,0,0.78,2,17.66,Desktop
CUST3927,28,Female,Rachelbury,Platinum,52,1055.7,Clothing,2024-02-27,4.2,31.48,48,0.19,0.77,0,12,0.32,45.68,19,23,6,0.45,5,21.02,Mobile
CUST3928,65,Male,Warefurt,Silver,60,1692.75,Electronics,2024-06-20,1.01,51.0,7,0.3,-0.1,0,32,0.03,40.25,14,10,2,0.92,19,5.55,Mobile
CUST3929,33,Male,West Lori,Platinum,92,7013.26,Clothing,2024-12-04,0.96,53.89,5,0.33,0.49,0,15,0.93,105.22,12,48,3,0.53,14,20.0,Mobile
CUST3930,51,Female,Nixonton,Bronze,60,1197.85,Electronics,2024-11-02,1.26,1.5,37,0.33,0.87,0,16,0.97,116.35,14,11,5,0.76,5,15.94,Mobile
CUST3931,29,Male,Leehaven,Bronze,48,5540.57,Home Goods,2024-04-04,9.6,58.65,15,0.21,-0.23,1,23,0.99,88.94,1,33,9,0.9,11,2.96,Desktop
CUST3932,53,Female,Port Laura,Gold,27,664.43,Books,2024-07-24,8.28,44.59,25,0.1,-0.48,0,26,0.27,115.03,13,26,10,0.56,17,4.93,Mobile
CUST3933,28,Male,Mcmillanport,Gold,60,8764.32,Clothing,2024-05-03,6.84,57.85,12,0.32,0.93,0,10,0.76,99.75,8,5,1,0.89,17,6.44,Tablet
CUST3934,39,Non-Binary,Davishaven,Bronze,17,4280.26,Toys,2024-11-25,7.62,5.41,52,0.35,-0.97,0,36,0.51,88.04,9,38,6,0.69,15,13.08,Desktop
CUST3935,53,Female,North Jonathon,Platinum,54,307.27,Home Goods,2024-06-16,1.29,21.95,87,0.2,0.56,0,13,0.85,46.14,0,33,9,0.14,3,17.91,Desktop
CUST3936,45,Non-Binary,Davidfort,Silver,7,6913.07,Books,2024-02-02,3.6,28.06,50,0.16,-0.77,0,14,0.44,119.17,19,8,3,0.12,7,21.81,Desktop
CUST3937,47,Male,Port Briannamouth,Gold,32,1764.11,Books,2024-02-22,1.2,39.75,63,0.08,0.64,1,19,0.96,104.01,6,28,1,0.56,4,16.82,Tablet
CUST3938,32,Female,Port Carolshire,Gold,19,121.1,Clothing,2024-02-14,1.17,11.97,59,0.17,0.28,1,42,0.85,58.35,0,9,8,0.39,20,26.83,Tablet
CUST3939,69,Male,Lake Alexandertown,Gold,82,153.29,Home Goods,2024-12-17,6.06,41.52,45,0.28,-0.31,0,38,0.88,97.81,10,26,2,0.45,5,5.4,Mobile
CUST3940,43,Non-Binary,North Andrewshire,Platinum,13,9368.84,Home Goods,2024-04-23,2.33,21.44,18,0.28,0.75,0,20,0.62,67.12,15,50,10,0.79,16,16.39,Mobile
CUST3941,58,Male,Lawsonmouth,Silver,38,7505.16,Clothing,2024-11-02,2.95,41.26,61,0.3,-0.09,1,27,0.49,12.66,14,0,4,0.89,15,13.96,Desktop
CUST3942,29,Male,Stevenview,Silver,48,5438.49,Toys,2024-02-15,2.9,21.55,99,0.4,-0.33,1,21,0.67,20.1,13,24,4,0.11,11,16.67,Desktop
CUST3943,29,Male,Carlosville,Silver,7,2014.58,Clothing,2024-02-08,7.83,20.86,0,0.01,0.6,1,6,0.43,9.32,20,21,6,0.94,8,24.91,Mobile
CUST3944,58,Non-Binary,Christopherfurt,Silver,45,4020.69,Books,2024-05-13,6.42,13.92,56,0.48,-0.48,0,21,0.57,31.46,2,30,10,0.33,4,15.39,Mobile
CUST3945,60,Non-Binary,Schaeferfurt,Bronze,60,8742.38,Home Goods,2025-01-03,5.39,19.86,14,0.28,0.68,1,44,0.18,63.99,9,27,4,0.02,20,4.6,Desktop
CUST3946,45,Female,Wilsonport,Silver,50,138.1,Home Goods,2024-09-29,1.82,17.66,19,0.26,-0.13,0,34,0.63,113.48,0,32,9,0.91,16,7.54,Mobile
CUST3947,43,Male,Garciahaven,Bronze,84,6354.9,Books,2024-10-09,1.33,45.8,57,0.38,-0.41,0,9,0.59,49.84,12,10,5,0.5,18,26.51,Mobile
CUST3948,19,Male,Thomasmouth,Bronze,56,3333.71,Clothing,2024-03-20,2.69,3.12,73,0.47,-0.53,0,9,0.25,60.5,18,49,6,0.09,0,7.69,Desktop
CUST3949,65,Female,Port Wanda,Silver,10,1876.66,Clothing,2024-11-09,0.95,45.77,90,0.38,0.69,1,45,0.26,21.03,4,45,6,0.42,0,29.14,Desktop
CUST3950,57,Male,Bryanbury,Platinum,77,2518.29,Toys,2024-10-05,7.53,55.19,94,0.27,0.81,1,13,0.8,38.12,12,39,10,0.92,11,8.48,Tablet
CUST3951,30,Male,North Sarah,Gold,38,5341.66,Electronics,2024-10-23,5.36,42.78,88,0.05,-0.46,0,3,0.65,32.15,0,38,10,0.75,12,8.07,Mobile
CUST3952,46,Male,Riverashire,Bronze,46,2425.94,Books,2024-01-20,6.72,40.97,59,0.45,-0.55,1,38,0.98,65.36,1,49,5,0.54,14,17.77,Mobile
CUST3953,55,Male,New Carol,Silver,66,7126.87,Clothing,2024-10-31,2.34,27.91,13,0.24,0.75,1,19,0.26,90.64,11,27,6,0.55,9,10.93,Desktop
CUST3954,45,Male,Omarchester,Bronze,71,9359.64,Toys,2024-07-23,8.61,42.21,56,0.15,-0.75,1,31,0.22,115.5,9,30,6,0.01,2,26.95,Mobile
CUST3955,42,Non-Binary,North Stevenfort,Gold,62,5576.19,Toys,2024-07-09,6.83,30.7,55,0.37,-0.24,0,25,0.46,84.46,4,9,0,0.64,16,29.68,Tablet
CUST3956,18,Non-Binary,North Darlenestad,Gold,6,1702.2,Home Goods,2024-05-26,4.07,32.01,27,0.46,-0.33,0,2,0.69,89.2,17,33,2,0.59,4,19.84,Tablet
CUST3957,63,Non-Binary,Lisaburgh,Bronze,62,4237.51,Electronics,2024-07-23,5.94,58.35,94,0.11,-0.31,1,21,0.31,92.31,13,11,10,0.44,20,29.67,Tablet
CUST3958,31,Female,Perezmouth,Gold,9,8122.14,Clothing,2024-07-03,0.99,35.68,41,0.21,-0.16,0,36,0.45,110.89,6,19,0,0.24,18,26.34,Desktop
CUST3959,31,Female,Nicolefurt,Bronze,46,1792.07,Books,2024-12-11,6.96,52.73,1,0.13,0.18,0,27,0.83,53.67,11,6,7,0.59,9,13.8,Mobile
CUST3960,35,Non-Binary,North Herbert,Silver,43,7805.7,Toys,2024-04-30,9.53,39.02,52,0.49,-0.89,1,28,0.26,98.61,15,46,6,0.18,6,25.4,Mobile
CUST3961,66,Female,New Jenniferbury,Gold,25,7696.33,Home Goods,2024-02-25,9.18,53.95,97,0.26,-0.41,1,26,0.6,112.15,8,44,10,0.64,1,28.81,Tablet
CUST3962,63,Non-Binary,Colebury,Bronze,40,718.23,Toys,2024-12-31,8.29,8.99,37,0.26,-0.48,1,47,0.72,102.79,1,39,2,0.55,10,7.57,Mobile
CUST3963,69,Male,Lake Lori,Bronze,65,4565.91,Electronics,2024-06-30,8.6,58.43,22,0.17,-0.29,0,23,0.74,41.6,17,29,4,0.61,1,28.51,Tablet
CUST3964,68,Male,Huntertown,Platinum,22,5386.42,Electronics,2024-12-14,5.04,7.25,89,0.28,0.32,1,42,0.17,96.69,16,32,5,0.09,8,26.39,Tablet
CUST3965,22,Male,East Heather,Bronze,2,4378.74,Clothing,2024-11-28,2.37,55.57,58,0.26,-0.88,1,48,0.75,58.68,10,46,1,0.53,8,14.41,Tablet
CUST3966,54,Non-Binary,Robertfurt,Bronze,13,8244.09,Books,2025-01-10,9.36,44.68,20,0.14,-0.29,1,27,0.06,98.79,3,25,3,0.17,17,4.03,Desktop
CUST3967,24,Female,Taylorfort,Silver,19,7587.24,Books,2025-01-12,1.2,27.88,72,0.39,-0.61,1,5,0.82,41.56,14,32,0,0.71,6,15.6,Tablet
CUST3968,69,Non-Binary,North Wanda,Silver,96,9342.27,Home Goods,2024-07-28,3.01,9.25,92,0.11,0.35,0,10,0.47,16.74,9,2,9,0.53,18,15.65,Desktop
CUST3969,52,Female,Lopezville,Gold,92,8592.17,Toys,2024-08-24,2.99,40.3,77,0.42,-0.89,0,17,0.88,83.96,8,16,6,0.7,2,26.71,Tablet
CUST3970,29,Female,Pecktown,Gold,72,1855.37,Books,2024-10-15,1.69,55.61,3,0.08,0.02,1,36,0.78,34.05,9,10,1,0.77,15,12.5,Desktop
CUST3971,41,Male,New Ericburgh,Platinum,35,5602.52,Electronics,2024-09-26,6.92,2.28,88,0.07,0.29,0,35,0.66,115.01,9,33,2,0.09,6,7.92,Mobile
CUST3972,38,Male,West Kimberly,Bronze,8,8906.4,Toys,2024-08-02,9.47,45.61,37,0.11,-0.68,0,43,0.82,105.52,2,34,7,0.51,1,25.82,Tablet
CUST3973,30,Non-Binary,Bakerhaven,Platinum,4,8831.94,Books,2024-08-18,4.93,19.31,26,0.22,0.51,1,13,0.92,95.94,7,31,3,0.71,0,16.32,Desktop
CUST3974,47,Non-Binary,Wolfeborough,Gold,66,5065.86,Books,2024-08-14,6.47,45.83,65,0.4,-0.63,0,14,0.03,74.61,16,32,4,0.72,17,12.35,Tablet
CUST3975,25,Male,Loweryshire,Silver,28,8940.27,Electronics,2025-01-03,6.47,5.02,70,0.36,-0.77,0,49,1.0,3.9,17,43,8,0.72,12,9.47,Desktop
CUST3976,34,Non-Binary,West Justinbury,Bronze,81,6764.43,Books,2024-09-02,4.42,8.36,80,0.5,-0.58,1,19,0.93,111.79,4,38,5,0.66,10,20.5,Mobile
CUST3977,60,Male,New Craig,Gold,67,8839.36,Toys,2024-03-11,9.06,11.25,12,0.43,0.24,0,16,0.56,64.94,10,10,7,0.34,15,8.03,Tablet
CUST3978,49,Non-Binary,North Benjamin,Gold,48,2118.08,Clothing,2024-04-22,3.95,24.75,62,0.11,0.98,0,6,0.01,84.74,17,20,9,0.2,17,24.12,Tablet
CUST3979,51,Female,Sabrinatown,Gold,4,8164.12,Clothing,2024-12-30,3.51,41.6,92,0.28,-0.03,1,19,0.08,51.13,20,36,10,0.04,14,2.5,Tablet
CUST3980,58,Non-Binary,Barkermouth,Platinum,58,4134.34,Home Goods,2024-09-17,4.48,22.66,52,0.48,-0.57,1,24,0.08,85.57,5,33,4,0.64,18,9.49,Desktop
CUST3981,38,Male,Davidshire,Gold,52,7495.14,Clothing,2024-07-24,6.26,30.02,59,0.39,0.65,0,31,0.25,71.45,7,25,9,0.91,15,18.22,Mobile
CUST3982,56,Non-Binary,North Heather,Platinum,43,5106.02,Toys,2024-12-13,1.7,41.88,50,0.05,-0.38,1,37,0.41,49.32,11,28,4,0.4,1,12.23,Tablet
CUST3983,42,Female,Lake Katrina,Gold,79,6386.5,Electronics,2024-11-15,1.18,53.66,17,0.3,0.87,0,24,0.62,73.79,10,44,1,0.34,8,23.34,Mobile
CUST3984,57,Female,Port Daniel,Bronze,59,8844.4,Electronics,2024-09-02,9.92,17.49,21,0.35,0.07,0,37,0.07,29.54,4,9,8,0.34,3,2.2,Tablet
CUST3985,43,Female,North Robert,Silver,45,9638.4,Electronics,2024-10-25,5.7,56.61,56,0.26,0.37,1,46,0.51,86.88,12,44,4,0.5,10,4.84,Desktop
CUST3986,55,Male,South Tom,Gold,80,9139.2,Books,2024-06-05,8.85,2.36,4,0.4,-0.27,0,47,0.79,87.36,7,18,4,0.1,15,25.99,Desktop
CUST3987,25,Non-Binary,Port Lisa,Bronze,42,7525.42,Electronics,2024-10-07,0.7,41.95,18,0.12,0.16,1,49,0.9,106.12,14,7,2,0.93,8,20.09,Desktop
CUST3988,40,Male,Lake Shannon,Gold,37,7702.84,Clothing,2024-09-07,2.53,19.33,94,0.45,0.74,0,13,0.71,76.5,6,38,6,0.71,4,11.96,Tablet
CUST3989,40,Male,Lake Justin,Silver,48,1852.63,Home Goods,2024-07-12,1.28,26.22,44,0.35,-0.07,1,32,0.54,10.97,7,22,5,0.13,19,1.28,Desktop
CUST3990,47,Male,Kristenbury,Bronze,7,4603.27,Toys,2024-06-19,7.41,29.53,39,0.03,0.55,0,37,0.7,45.85,17,18,10,0.53,18,13.05,Mobile
CUST3991,57,Non-Binary,West Haileyberg,Bronze,67,2553.54,Electronics,2024-08-31,4.28,31.79,31,0.3,-0.18,1,9,0.76,38.91,1,7,4,0.64,8,2.0,Tablet
CUST3992,29,Male,South Jillianville,Silver,75,5566.28,Electronics,2024-09-16,3.23,16.17,9,0.24,0.02,1,23,0.47,12.27,12,40,9,0.09,6,17.22,Tablet
CUST3993,70,Non-Binary,East Elizabethside,Gold,16,9654.81,Books,2024-03-10,5.07,17.13,50,0.48,0.02,1,43,0.06,108.32,3,23,10,0.62,4,6.69,Tablet
CUST3994,61,Female,Port Tammybury,Gold,57,1175.74,Clothing,2024-11-26,1.1,57.64,81,0.17,-0.22,1,10,0.11,0.87,15,30,5,0.01,2,7.02,Desktop
CUST3995,63,Non-Binary,North David,Silver,98,9734.16,Toys,2024-08-27,6.48,8.44,29,0.39,0.6,1,39,0.28,59.48,15,4,3,0.4,11,24.93,Mobile
CUST3996,69,Non-Binary,Kaylaborough,Platinum,63,1979.73,Toys,2024-03-01,9.76,18.25,73,0.26,0.15,1,6,0.0,75.31,19,30,7,0.41,19,6.48,Desktop
CUST3997,37,Male,Teresaton,Bronze,56,6671.86,Home Goods,2024-02-14,2.62,49.6,8,0.4,-0.72,1,18,0.65,102.09,19,27,0,0.97,13,22.65,Desktop
CUST3998,57,Female,West Tamara,Silver,98,7931.91,Toys,2024-08-06,0.78,57.71,40,0.1,0.43,1,41,0.27,82.32,16,10,5,0.71,13,13.59,Tablet
CUST3999,55,Non-Binary,Steventown,Platinum,66,2091.14,Electronics,2024-04-14,2.3,4.5,65,0.28,0.4,1,38,0.7,14.89,18,25,7,0.13,20,26.92,Desktop
CUST4000,23,Non-Binary,Wilsonland,Bronze,5,2333.53,Electronics,2024-02-06,2.99,16.27,39,0.28,-0.46,1,14,0.25,18.02,1,36,5,0.54,17,1.88,Mobile
CUST4001,61,Male,Millsport,Bronze,86,6126.86,Clothing,2024-02-29,1.61,33.37,53,0.48,-0.02,1,30,0.32,1.08,9,24,4,0.86,4,8.18,Mobile
CUST4002,26,Female,Sarahfurt,Silver,100,1081.58,Clothing,2025-01-07,6.46,28.73,34,0.04,-0.19,1,13,0.88,50.33,6,29,9,0.0,18,22.46,Tablet
CUST4003,38,Male,New Mariamouth,Platinum,71,5451.59,Clothing,2024-04-06,6.27,7.78,61,0.27,-0.16,0,48,0.77,73.79,17,11,4,0.93,5,11.29,Desktop
CUST4004,25,Male,Vincentview,Bronze,94,5130.21,Home Goods,2024-03-11,4.52,1.92,16,0.38,-0.65,1,21,0.84,61.51,2,34,1,0.94,15,8.75,Tablet
CUST4005,33,Male,Jeffshire,Bronze,96,9711.08,Home Goods,2024-11-29,2.3,7.93,42,0.15,-0.01,0,40,0.13,46.36,1,36,5,0.21,6,3.23,Tablet
CUST4006,37,Male,Wardborough,Platinum,73,3558.34,Clothing,2024-10-24,9.17,28.33,53,0.09,-0.85,1,41,0.41,5.9,0,8,8,0.48,1,14.05,Desktop
CUST4007,25,Non-Binary,Medinabury,Platinum,65,1949.67,Books,2024-04-05,6.29,46.94,6,0.05,0.62,0,42,0.13,85.96,12,23,7,0.49,20,6.37,Tablet
CUST4008,29,Female,North Claudia,Gold,9,7398.01,Books,2024-02-01,1.13,14.62,36,0.48,0.93,0,10,0.97,56.01,6,31,4,0.63,15,19.04,Desktop
CUST4009,41,Female,Jennaport,Gold,20,7310.4,Books,2024-03-09,8.55,10.26,49,0.45,-0.13,0,39,0.91,82.11,3,27,4,0.26,7,13.58,Desktop
CUST4010,62,Male,South Eric,Silver,49,726.68,Clothing,2024-09-03,4.63,28.33,59,0.06,0.72,0,3,0.06,53.67,0,50,9,0.97,19,4.45,Mobile
CUST4011,27,Male,Collinsstad,Gold,43,4821.02,Home Goods,2024-04-06,0.64,3.77,65,0.09,0.93,0,33,0.68,11.19,10,48,1,0.95,7,5.93,Mobile
CUST4012,50,Non-Binary,North Kellyberg,Silver,85,7111.65,Toys,2024-05-19,2.82,17.83,20,0.2,-0.32,0,14,0.33,43.45,19,22,5,0.81,14,3.98,Mobile
CUST4013,42,Male,East Robertborough,Gold,92,7666.11,Electronics,2024-11-22,2.64,18.33,83,0.31,0.51,1,5,0.96,107.12,20,21,10,0.9,1,18.79,Mobile
